Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Associato,GIACALONE Giovanna,F,TORINO,,AGR/03,07/B2,"Scienze agrarie, forestali e alimentari",2022,07 - Scienze agrarie e veterinarie
Associato,GIACCIO Vincenzo,M,MOLISE,,AGR/01,07/A1,Economia,2022,07 - Scienze agrarie e veterinarie
Ordinario,GIACCONE Valerio,M,PADOVA,,VET/04,07/H2,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2022,07 - Scienze agrarie e veterinarie
Associato,GIACOMETTI Federica,F,BOLOGNA,,VET/04,07/H2,Scienze Mediche Veterinarie,2022,07 - Scienze agrarie e veterinarie
Ordinario,GIACOMINI Alessio,M,PADOVA,,AGR/16,07/I1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GIACOSA Simone,M,TORINO,,AGR/15,07/F1,"SCIENZE AGRARIE, FORESTALI E ALIMENTARI",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GIADROSSICH Filippo,M,SASSARI,,AGR/08,07/C1,AGRARIA,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GIAGNONI Laura,F,BRESCIA,,AGR/13,07/E1,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO, AMBIENTE E DI MATEMATICA",2022,07 - Scienze agrarie e veterinarie
Associato,GIALLETTI Rodolfo,M,PERUGIA,,VET/09,07/H5,MEDICINA VETERINARIA,2022,07 - Scienze agrarie e veterinarie
Ordinario,GIAMBALVO Dario,M,PALERMO,,AGR/02,07/B1,"Scienze Agrarie, Alimentari e Forestali",2022,07 - Scienze agrarie e veterinarie
Associato confermato,GIAMETTA Ferruccio,M,MOLISE,,AGR/09,07/C1,"Agricoltura, Ambiente e Alimenti",2022,07 - Scienze agrarie e veterinarie
Ricercatore,GIAMMARCO Melania,F,TERAMO,,AGR/19,07/G1,FACOLTA' DI MEDICINA VETERINARIA,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GIAMPIETRI Elisa,F,PADOVA,,AGR/01,07/A1,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2022,07 - Scienze agrarie e veterinarie
Associato,GIANELLA Paola,F,TORINO,,VET/08,07/H4,Scienze veterinarie,2022,07 - Scienze agrarie e veterinarie
Ordinario,GIANESELLA Matteo,M,PADOVA,,VET/08,07/H4,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2022,07 - Scienze agrarie e veterinarie
Associato,GIANFRANCESCHI Luca Enrico Angelo,M,MILANO,,AGR/07,07/E1,Bioscienze,2022,07 - Scienze agrarie e veterinarie
Ordinario,GIANGASPERO Annunziata,F,FOGGIA,,VET/06,07/H3,"SCIENZE AGRARIE, ALIMENTI, RISORSE NATURALI E INGEGNERIA",2022,07 - Scienze agrarie e veterinarie
Associato confermato,GIANNESSI Elisabetta,F,PISA,,VET/01,07/H1,SCIENZE VETERINARIE,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GIANNETTA Beatrice,F,VERONA,,AGR/13,07/E1,BIOTECNOLOGIE,2022,07 - Scienze agrarie e veterinarie
Associato,GIANNETTO Carlo,M,MESSINA,,AGR/01,07/A1,Economia,2022,07 - Scienze agrarie e veterinarie
Associato,GIANNETTO Claudia,F,MESSINA,,VET/02,07/H1,Scienze Veterinarie,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GIANNICO Vincenzo,M,BARI,,AGR/05,07/B2,"SCIENZE DEL SUOLO, DELLA PIANTA E DEGLI ALIMENTI (DI.S.S.P.A.)",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GIANNINI Vittoria,F,PADOVA,,AGR/02,07/B1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2022,07 - Scienze agrarie e veterinarie
Associato,GIANNOCCARO Giacomo,M,BARI,,AGR/01,07/A1,"Scienze del Suolo, della Pianta e degli Alimenti (Di.S.S.P.A.)",2022,07 - Scienze agrarie e veterinarie
Associato,GIANOTTI Andrea,M,BOLOGNA,,AGR/16,07/I1,Scienze e Tecnologie Agro-Alimentari,2022,07 - Scienze agrarie e veterinarie
Associato,GIANTIN Mery,F,PADOVA,,VET/07,07/H4,BIOMEDICINA COMPARATA E ALIMENTAZIONE (BCA),2022,07 - Scienze agrarie e veterinarie
Associato,GIARDINO Luciana,F,BOLOGNA,,VET/01,07/H1,Scienze Mediche Veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato,GIARETTA Elisa,F,PADOVA,,VET/02,07/H1,BIOMEDICINA COMPARATA E ALIMENTAZIONE (BCA),2022,07 - Scienze agrarie e veterinarie
Associato,GIARRATANA Filippo,M,MESSINA,,VET/04,07/H2,Scienze Veterinarie,2022,07 - Scienze agrarie e veterinarie
Ordinario,GIGLIOTTI Giovanni,M,PERUGIA,,AGR/13,07/E1,INGEGNERIA CIVILE ED AMBIENTALE,2022,07 - Scienze agrarie e veterinarie
Ordinario,GILIOLI Gianni,M,BRESCIA,,AGR/11,07/D1,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO, AMBIENTE E DI MATEMATICA",2022,07 - Scienze agrarie e veterinarie
Associato,GIOELLI Fabrizio,M,TORINO,,AGR/09,07/C1,"Scienze agrarie, forestali e alimentari",2022,07 - Scienze agrarie e veterinarie
Associato confermato,GIOIA Luisa,F,TERAMO,,VET/02,07/H1,FACOLTA' DI BIOSCIENZE E TECNOLOGIE AGRO-ALIMENTARI E AMBIENTALI,2022,07 - Scienze agrarie e veterinarie
Associato,GIOIA Tania,F,BASILICATA,,AGR/07,07/E1,"Scuola di Scienze Agrarie, Forestali, Alimentari ed Ambientali",2022,07 - Scienze agrarie e veterinarie
Associato,GIORDANI Edgardo,M,FIRENZE,,AGR/03,07/B2,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2022,07 - Scienze agrarie e veterinarie
Associato,GIORDANI Tommaso,M,PISA,,AGR/07,07/E1,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2022,07 - Scienze agrarie e veterinarie
Associato,GIORDANO Alessia,F,MILANO,,VET/03,07/H2,Medicina Veterinaria e Scienze Animali,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GIORDANO Claudia,F,BOLOGNA,,AGR/01,07/A1,SCIENZE E TECNOLOGIE AGRO-ALIMENTARI,2022,07 - Scienze agrarie e veterinarie
Ricercatore,GIORDANO Manuela,F,TORINO,,AGR/15,07/F1,"Scienze agrarie, forestali e alimentari",2022,07 - Scienze agrarie e veterinarie
Associato,GIORGI Mario,M,PISA,,VET/07,07/H4,SCIENZE VETERINARIE,2022,07 - Scienze agrarie e veterinarie
Associato confermato,GIORGIONI Maria Eva,F,BOLOGNA,,AGR/04,07/B1,Scienze e Tecnologie Agro-Alimentari,2022,07 - Scienze agrarie e veterinarie
Ricercatore,GIORNI Paola,F,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/12,07/D1,SCIENZE DELLE PRODUZIONI VEGETALI SOSTENIBILI - DI.PRO.VE.S.,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GIOVANARDI Davide,M,MODENA e REGGIO EMILIA,,AGR/12,07/D1,SCIENZE DELLA VITA,2022,07 - Scienze agrarie e veterinarie
Associato confermato,GIOVANELLI Gabriella,F,MILANO,,AGR/15,07/F1,"Scienze per gli alimenti, la nutrizione e l'ambiente",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GIOVENZANA Valentina,F,MILANO,,AGR/09,07/C1,"SCIENZE AGRARIE E AMBIENTALI - PRODUZIONE, TERRITORIO, AGROENERGIA",2022,07 - Scienze agrarie e veterinarie
Associato,GIROLAMI Flavia,F,TORINO,,VET/07,07/H4,Scienze veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato,GIROMINI Carlotta,F,MILANO,,AGR/18,07/G1,Medicina Veterinaria e Scienze Animali,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GIUBERTI Gianluca,M,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/15,07/F1,Non disponibile,2022,07 - Scienze agrarie e veterinarie
Associato,GIUDICE Chiara,F,MILANO,,VET/03,07/H2,Medicina Veterinaria e Scienze Animali,2022,07 - Scienze agrarie e veterinarie
Ordinario,GIUDICE Elisabetta,F,MESSINA,,VET/08,07/H4,Scienze Veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato,GIUFFRE' Angelo Maria,M,Mediterranea di REGGIO CALABRIA,,AGR/15,07/F1,Agraria,2022,07 - Scienze agrarie e veterinarie
Ordinario,GIUFFRIDA Alessandro,M,MESSINA,,VET/04,07/H2,Scienze Veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato,GIUFFRIDA Francesco,M,CATANIA,,AGR/04,07/B1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GIUGGIOLI Nicole Roberta,F,TORINO,,AGR/03,07/B2,"SCIENZE AGRARIE, FORESTALI E ALIMENTARI",2022,07 - Scienze agrarie e veterinarie
Associato,GIULIANI Marcella Michela,F,FOGGIA,,AGR/02,07/B1,"SCIENZE AGRARIE, ALIMENTI, RISORSE NATURALI E INGEGNERIA",2022,07 - Scienze agrarie e veterinarie
Ricercatore,GIULIOTTI Lorella,F,PISA,,AGR/19,07/G1,SCIENZE VETERINARIE,2022,07 - Scienze agrarie e veterinarie
Associato confermato,GIUNTA Francesco,M,SASSARI,,AGR/02,07/B1,Agraria,2022,07 - Scienze agrarie e veterinarie
Associato,GIUNTI Giulia,F,SALERNO,,AGR/11,07/D1,Farmacia,2022,07 - Scienze agrarie e veterinarie
Associato,GIUNTI Massimo,M,BOLOGNA,,VET/08,07/H4,Scienze Mediche Veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato,GIUSTO Gessica,F,TORINO,,VET/09,07/H5,Scienze veterinarie,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GIZZARELLI Manuela,F,Napoli Federico II,,VET/08,07/H4,MEDICINA VETERINARIA E PRODUZIONI ANIMALI,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GLICERINA Virginia Teresa,F,TORINO,,AGR/15,07/F1,"SCIENZE AGRARIE, FORESTALI E ALIMENTARI",2022,07 - Scienze agrarie e veterinarie
Associato,GLORIA Alessia,F,TERAMO,,VET/10,07/H5,FACOLTA' DI MEDICINA VETERINARIA,2022,07 - Scienze agrarie e veterinarie
Ordinario,GNUDI Giacomo,M,PARMA,,VET/09,07/H5,Scienze Medico-Veterinarie,2022,07 - Scienze agrarie e veterinarie
Ordinario,GOBBETTI Marco,M,Libera Università di BOLZANO,Scienze e Tecnologie,AGR/16,07/I1,"FACOLTA' DI SCIENZE AGRARIE, AMBIENTALI E ALIMENTARI",2022,07 - Scienze agrarie e veterinarie
Associato,GOBBI Emanuela,F,BRESCIA,,AGR/12,07/D1,MEDICINA MOLECOLARE E TRASLAZIONALE,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GOGLIO Pietro,M,PERUGIA,,AGR/02,07/B1,"SCIENZE AGRARIE, ALIMENTARI E AMBIENTALI",2022,07 - Scienze agrarie e veterinarie
Associato,GOLI Giacomo,M,FIRENZE,,AGR/06,07/B2,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2022,07 - Scienze agrarie e veterinarie
Ricercatore,GONANO Stefano,M,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/01,07/A1,ECONOMIA AGRO-ALIMENTARE,2022,07 - Scienze agrarie e veterinarie
Associato,GONELLA Elena,F,TORINO,,AGR/11,07/D1,"Scienze agrarie, forestali e alimentari",2022,07 - Scienze agrarie e veterinarie
Ordinario,GONTHIER Paolo,M,TORINO,,AGR/12,07/D1,"Scienze agrarie, forestali e alimentari",2022,07 - Scienze agrarie e veterinarie
Associato confermato,GORGITANO Maria Teresa,F,Napoli Federico II,,AGR/01,07/A1,Agraria,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GORI Antonella,F,FIRENZE,,AGR/03,07/B2,"SCIENZE E TECNOLOGIE AGRARIE, ALIMENTARI, AMBIENTALI E FORESTALI (DAGRI)",2022,07 - Scienze agrarie e veterinarie
Ricercatore,GORRA Roberta,F,TORINO,,AGR/16,07/I1,"Scienze agrarie, forestali e alimentari",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),GOTTARDI Davide,M,BOLOGNA,,AGR/16,07/I1,SCIENZE E TECNOLOGIE AGRO-ALIMENTARI,2022,07 - Scienze agrarie e veterinarie
Ordinario,GOTTARDO Flaviana,F,PADOVA,,AGR/19,07/G1,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2022,07 - Scienze agrarie e veterinarie
Ricercatore,GOVONI Nadia,F,BOLOGNA,,VET/02,07/H1,Scienze Mediche Veterinarie,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GRAIC Jean-marie,M,PADOVA,,VET/01,07/H1,BIOMEDICINA COMPARATA E ALIMENTAZIONE (BCA),2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),GRAMEGNA Giovanna,F,"ROMA ""La Sapienza""",,AGR/12,07/D1,BIOLOGIA AMBIENTALE,2022,07 - Scienze agrarie e veterinarie
Associato confermato,GRAMENZI Alessandro,M,TERAMO,,AGR/18,07/G1,FACOLTA' DI MEDICINA VETERINARIA,2022,07 - Scienze agrarie e veterinarie
Associato,GRANATO Alberto,M,TORINO,,VET/01,07/H1,Scienze veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato confermato,GRANCHI Lisa,F,FIRENZE,,AGR/16,07/I1,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2022,07 - Scienze agrarie e veterinarie
Associato,GRANDIS Annamaria,F,BOLOGNA,,VET/01,07/H1,Scienze Mediche Veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato,GRANDO Maria Stella,F,TRENTO,,AGR/07,07/E1,"Centro Agricoltura, Alimenti, Ambiente",2022,07 - Scienze agrarie e veterinarie
Associato confermato,GRASSELLI Francesca,F,PARMA,,VET/02,07/H1,Scienze Medico-Veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato confermato,GRASSI Maria Ausilia,F,TORINO,,VET/04,07/H2,Scienze veterinarie,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GRASSI Silvia,F,MILANO,,AGR/15,07/F1,"SCIENZE PER GLI ALIMENTI, LA NUTRIZIONE E L'AMBIENTE",2022,07 - Scienze agrarie e veterinarie
Associato confermato,GRASSO Fernando,M,Napoli Federico II,,AGR/19,07/G1,Agraria,2022,07 - Scienze agrarie e veterinarie
Associato,GRECO Adelaide,F,Napoli Federico II,,VET/09,07/H5,Medicina Veterinaria e Produzioni Animali,2022,07 - Scienze agrarie e veterinarie
Associato,GRECO Grazia,F,BARI,,VET/05,07/H3,Medicina Veterinaria,2022,07 - Scienze agrarie e veterinarie
Associato,GREGO Elena,F,TORINO,,VET/05,07/H3,Scienze veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato,GREGORETTI Carlo,M,PADOVA,,AGR/08,07/C1,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GRELLA Marco,M,TORINO,,AGR/09,07/C1,"SCIENZE AGRARIE, FORESTALI E ALIMENTARI",2022,07 - Scienze agrarie e veterinarie
Ordinario,GRESTA Fabio,M,MESSINA,,AGR/02,07/B1,Scienze Veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato confermato,GRIECO Valeria,F,MILANO,,VET/03,07/H2,Medicina Veterinaria e Scienze Animali,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GRIGATTI Marco,M,BOLOGNA,,AGR/13,07/E1,SCIENZE E TECNOLOGIE AGRO-ALIMENTARI,2022,07 - Scienze agrarie e veterinarie
Ordinario,GRIGNANI Carlo,M,TORINO,,AGR/02,07/B1,"Scienze agrarie, forestali e alimentari",2022,07 - Scienze agrarie e veterinarie
Ordinario,GRIGOLATO Stefano,M,PADOVA,,AGR/09,07/C1,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2022,07 - Scienze agrarie e veterinarie
Ricercatore,GRILLI Ester,F,BOLOGNA,,AGR/18,07/G1,Scienze Mediche Veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato,GRILLI Guido,M,MILANO,,VET/05,07/H3,Medicina Veterinaria e Scienze Animali,2022,07 - Scienze agrarie e veterinarie
Ordinario,GRIMALDI Salvatore,M,TUSCIA,,AGR/08,07/C1,"Innovazione nei sistemi biologici, agroalimentari e forestali",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GRISPOLDI Luca,M,PERUGIA,,VET/04,07/H2,MEDICINA VETERINARIA,2022,07 - Scienze agrarie e veterinarie
Ordinario,GRISTINA Luciano,M,PALERMO,,AGR/02,07/B1,"Scienze Agrarie, Alimentari e Forestali",2022,07 - Scienze agrarie e veterinarie
Ricercatore,GROHMANN David,M,PERUGIA,,AGR/10,07/C1,"SCIENZE AGRARIE, ALIMENTARI E AMBIENTALI",2022,07 - Scienze agrarie e veterinarie
Associato,GROPPETTI Debora,F,MILANO,,VET/10,07/H5,Medicina Veterinaria e Scienze Animali,2022,07 - Scienze agrarie e veterinarie
Ordinario,GUARINO Marcella,F,MILANO,,AGR/10,07/C1,Scienze e politiche ambientali,2022,07 - Scienze agrarie e veterinarie
Ricercatore,GUARNACCIA Paolo,M,CATANIA,,AGR/02,07/B1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2022,07 - Scienze agrarie e veterinarie
Associato,GUARNACCIA Vladimiro,M,TORINO,,AGR/12,07/D1,"Scienze agrarie, forestali e alimentari",2022,07 - Scienze agrarie e veterinarie
Associato confermato,GUBIANI Rino,M,UDINE,,AGR/09,07/C1,"Scienze AgroAlimentari, Ambientali e Animali",2022,07 - Scienze agrarie e veterinarie
Ordinario,GUCCI Riccardo,M,PISA,,AGR/03,07/B2,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2022,07 - Scienze agrarie e veterinarie
Associato,GUCCIONE Jacopo,M,Napoli Federico II,,VET/08,07/H4,Medicina Veterinaria e Produzioni Animali,2022,07 - Scienze agrarie e veterinarie
Associato,GUERRERA Maria Cristina,F,MESSINA,,VET/01,07/H1,Scienze Veterinarie,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),GUERRI Giulia,F,TERAMO,,VET/09,07/H5,FACOLTA' DI MEDICINA VETERINARIA,2022,07 - Scienze agrarie e veterinarie
Associato,GUERRIERI Maria Rosa,F,BOLOGNA,,AGR/05,07/B2,Scienze e Tecnologie Agro-Alimentari,2022,07 - Scienze agrarie e veterinarie
Associato,GUERRINI Lorenzo,M,PADOVA,,AGR/09,07/C1,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),GUGLIANDOLO Enrico,M,MESSINA,,VET/07,07/H4,SCIENZE VETERINARIE,2022,07 - Scienze agrarie e veterinarie
Associato,GUGLIELMETTI Simone Domenico,M,MILANO,,AGR/16,07/I1,"Scienze per gli alimenti, la nutrizione e l'ambiente",2022,07 - Scienze agrarie e veterinarie
Ordinario,GUGLIELMINI Carlo,M,PADOVA,,VET/08,07/H4,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2022,07 - Scienze agrarie e veterinarie
Associato confermato,GUGLIELMINO Adalgisa,F,TUSCIA,,AGR/11,07/D1,Scienze Agrarie e Forestali,2022,07 - Scienze agrarie e veterinarie
Ordinario,GUIDETTI Riccardo,M,MILANO,,AGR/09,07/C1,"Scienze agrarie e ambientali - Produzione, Territorio, Agroenergia",2022,07 - Scienze agrarie e veterinarie
Ordinario,GUIDI Alessandra,F,PISA,,VET/04,07/H2,SCIENZE VETERINARIE,2022,07 - Scienze agrarie e veterinarie
Ordinario,GUIDI Lucia,F,PISA,,AGR/13,07/E1,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2022,07 - Scienze agrarie e veterinarie
Associato confermato,GUIDONI Silvia,F,TORINO,,AGR/03,07/B2,"Scienze agrarie, forestali e alimentari",2022,07 - Scienze agrarie e veterinarie
Ordinario,GUIDUCCI Marcello,M,PERUGIA,,AGR/02,07/B1,"SCIENZE AGRARIE, ALIMENTARI E AMBIENTALI",2022,07 - Scienze agrarie e veterinarie
Ordinario,GULISANO Giovanni,M,Mediterranea di REGGIO CALABRIA,,AGR/01,07/A1,Agraria,2022,07 - Scienze agrarie e veterinarie
Associato,GULLI' Mariolina,F,PARMA,,AGR/07,07/E1,"Scienze Chimiche, della Vita e della Sostenibilità Ambientale",2022,07 - Scienze agrarie e veterinarie
Ricercatore,GULLO Gregorio Antonio Maria,M,Mediterranea di REGGIO CALABRIA,,AGR/03,07/B2,Agraria,2022,07 - Scienze agrarie e veterinarie
Associato,GULLO Maria,F,MODENA e REGGIO EMILIA,,AGR/16,07/I1,Scienze della vita,2022,07 - Scienze agrarie e veterinarie
Ricercatore,GUSMARA Claudia,F,MILANO,,VET/05,07/H3,Medicina Veterinaria e Scienze Animali,2022,07 - Scienze agrarie e veterinarie
Associato,GUSTINELLI Andrea,M,BOLOGNA,,VET/06,07/H3,Scienze Mediche Veterinarie,2022,07 - Scienze agrarie e veterinarie
Ordinario,GUTIERREZ Luciano,M,SASSARI,,AGR/01,07/A1,Agraria,2022,07 - Scienze agrarie e veterinarie
Ordinario,GUTIERREZ Michele Mario,M,SASSARI,,AGR/01,07/A1,Agraria,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),HADJ SAADOUN Jasmine,F,PARMA,,AGR/16,07/I1,SCIENZE DEGLI ALIMENTI E DEL FARMACO,2022,07 - Scienze agrarie e veterinarie
Associato confermato,HARFOUCHE Antoine,M,TUSCIA,,AGR/06,07/B2,"Innovazione nei sistemi biologici, agroalimentari e forestali",2022,07 - Scienze agrarie e veterinarie
Associato,HIDALGO VIDAL Alyssa Mariel,F,MILANO,,AGR/15,07/F1,"Scienze per gli alimenti, la nutrizione e l'ambiente",2022,07 - Scienze agrarie e veterinarie
Ricercatore,HOGENBOOM Johannes Annetta Leonardus Anna,M,MILANO,,AGR/15,07/F1,"Scienze per gli alimenti, la nutrizione e l'ambiente",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),IACCHERI Eleonora,F,BOLOGNA,,AGR/09,07/C1,SCIENZE E TECNOLOGIE AGRO-ALIMENTARI,2022,07 - Scienze agrarie e veterinarie
Associato,IACONO Eleonora,F,BOLOGNA,,VET/10,07/H5,Scienze Mediche Veterinarie,2022,07 - Scienze agrarie e veterinarie
Associato confermato,IACOPETTI Ilaria,F,PADOVA,,VET/09,07/H5,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2022,07 - Scienze agrarie e veterinarie
Ordinario,IACUMIN Lucilla,F,UDINE,,AGR/16,07/I1,"Scienze AgroAlimentari, Ambientali e Animali",2022,07 - Scienze agrarie e veterinarie
Associato,IAFFALDANO Nicolaia,F,MOLISE,,AGR/20,07/G1,"Agricoltura, Ambiente e Alimenti",2022,07 - Scienze agrarie e veterinarie
Ordinario,IANIERI Adriana,F,PARMA,,VET/04,07/H2,Scienze degli Alimenti e del Farmaco,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),IANIRI Giuseppe,M,MOLISE,,AGR/12,07/D1,"AGRICOLTURA, AMBIENTE E ALIMENTI",2022,07 - Scienze agrarie e veterinarie
Associato confermato,IANNELLI Nicola Maria,M,MESSINA,,VET/09,07/H5,Scienze Veterinarie,2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),IANNI Andrea,M,TERAMO,,AGR/19,07/G1,FACOLTA' DI BIOSCIENZE E TECNOLOGIE AGRO-ALIMENTARI E AMBIENTALI,2022,07 - Scienze agrarie e veterinarie
Associato confermato,IANNINI Caterina,F,MOLISE,,AGR/03,07/B2,"Agricoltura, Ambiente e Alimenti",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),IARIA Carmelo,M,MESSINA,,VET/03,07/H2,"SCIENZE CHIMICHE, BIOLOGICHE, FARMACEUTICHE ED AMBIENTALI",2022,07 - Scienze agrarie e veterinarie
Ricercatore,IARUSSI Fabrizio,M,BARI,,VET/08,07/H4,Medicina di Precisione e Rigenerativa e Area Jonica - DiMePRe-J,2022,07 - Scienze agrarie e veterinarie
Associato,IATTA Roberta,F,BARI,,VET/06,07/H3,"Dipartimento ""Interdisciplinare di Medicina (DIM)""",2022,07 - Scienze agrarie e veterinarie
Ordinario,IEVOLI Corrado,M,MOLISE,,AGR/01,07/A1,"Agricoltura, Ambiente e Alimenti",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ILARI Alessio,M,Politecnica delle MARCHE,,AGR/09,07/C1,"SCIENZE AGRARIE, ALIMENTARI ED AMBIENTALI",2022,07 - Scienze agrarie e veterinarie
Associato,INCROCCI Luca,M,PISA,,AGR/04,07/B1,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),INDIO Valentina,F,BOLOGNA,,VET/04,07/H2,SCIENZE MEDICHE VETERINARIE,2022,07 - Scienze agrarie e veterinarie
Ordinario,INFASCELLI Federico,M,Napoli Federico II,,AGR/18,07/G1,Medicina Veterinaria e Produzioni Animali,2022,07 - Scienze agrarie e veterinarie
Ordinario,INGLESE Paolo,M,PALERMO,,AGR/03,07/B2,"Scienze Agrarie, Alimentari e Forestali",2022,07 - Scienze agrarie e veterinarie
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),INGRAFFIA Rosolino,M,PALERMO,,AGR/02,07/B1,"SCIENZE AGRARIE, ALIMENTARI E FORESTALI",2022,07 - Scienze agrarie e veterinarie
