Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Associato non confermato,SERI Marco,M,BOLOGNA,Medicina e Chirurgia,MED/03,,"SCIENZE GINECOLOGICHE, OSTETRICHE E PEDIATRICHE",2003,06 - Scienze mediche
Associato non confermato,SERI Stefano,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/39,,NEUROSCIENZE,2003,06 - Scienze mediche
Ricercatore,SERINO Maria Luisa,F,FERRARA,Medicina e Chirurgia,MED/15,,SCIENZE BIOMEDICHE E TERAPIE AVANZATE,2003,06 - Scienze mediche
Ricercatore,SERIO Gabriella,F,BARI,Medicina e Chirurgia,MED/08,,ANATOMIA PATOLOGICA,2003,06 - Scienze mediche
Straordinario,SERIO Gabriella,F,BARI,Medicina e Chirurgia,MED/01,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2003,06 - Scienze mediche
Ordinario,SERIO Giovanni,M,VERONA,Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2003,06 - Scienze mediche
Ordinario,SERIO Mario,M,FIRENZE,Medicina e Chirurgia,MED/13,,FISIOPATOLOGIA CLINICA,2003,06 - Scienze mediche
Ricercatore,SERIOLO Bruno,M,GENOVA,Medicina e Chirurgia,MED/16,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2003,06 - Scienze mediche
Ricercatore,SERNI Sergio,M,FIRENZE,Medicina e Chirurgia,MED/24,,AREA CRITICA MEDICO-CHIRURGICA,2003,06 - Scienze mediche
Ricercatore,SERNIA Sabina,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/42,,SANITA' PUBBLICA E MALATTIE INFETTIVE,2003,06 - Scienze mediche
Ordinario,SERPICO Rosario,M,BARI,Medicina e Chirurgia,MED/28,,"DISCIPLINE ODONTOSTOMATOLOGICHE, ORTODONTICHE E CHIRURGICHE",2003,06 - Scienze mediche
Ordinario,SERRA Agostino,M,CATANIA,Medicina e Chirurgia,MED/32,,SPECIALITA' MEDICO-CHIRURGICHE,2003,06 - Scienze mediche
Ricercatore non confermato,SERRA Alessandra,F,CAGLIARI,Medicina e Chirurgia,MED/36,,SCIENZE MEDICHE INTERNISTICHE 'M.ARESU',2003,06 - Scienze mediche
Ordinario,SERRA Antonina,F,CAGLIARI,Medicina e Chirurgia,MED/30,,SCIENZE CHIRURGICHE E TRAPIANTI D'ORGANO,2003,06 - Scienze mediche
Ricercatore,SERRA Caterina,F,SASSARI,Medicina e Chirurgia,MED/07,,SCIENZE BIOMEDICHE,2003,06 - Scienze mediche
Ricercatore,SERRA Corrado,M,CAGLIARI,Medicina e Chirurgia,MED/07,,SCIENZE MEDICHE INTERNISTICHE 'M.ARESU',2003,06 - Scienze mediche
Assistente r.e.,SERRA Fabrizio,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/33,,Non disponibile,2003,06 - Scienze mediche
Ricercatore,SERRA Giancarlo,M,TORINO,Medicina e Chirurgia,MED/18,,DISCIPLINE MEDICO CHIRURGICHE,2003,06 - Scienze mediche
Associato confermato,SERRA Giovan Battista,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/40,,Non disponibile,2003,06 - Scienze mediche
Associato confermato,SERRA Giovanni,M,GENOVA,Medicina e Chirurgia,MED/38,,SCIENZE PEDIATRICHE,2003,06 - Scienze mediche
Ordinario,SERRA Pietro Francesco,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/09,,MEDICINA CLINICA,2003,06 - Scienze mediche
Associato confermato,SERRA Salvatore,M,MESSINA,Medicina e Chirurgia,MED/26,,SCIENZE NEUROLOGICHE E NEUROCHIRURGICHE,2003,06 - Scienze mediche
Ricercatore,SERRETTA Vincenzo,M,PALERMO,Medicina e Chirurgia,MED/24,,UNIVERSITARIO MATERNO-INFANTILE E DI ANDROLOGIA E UROLOGIA,2003,06 - Scienze mediche
Ricercatore,SERRICCHIO Michele Lorenzo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,,PATOLOGIA SPECIALE MEDICA E SEMEIOTICA MEDICA,2003,06 - Scienze mediche
Associato confermato,SERTOLI Mario Roberto,M,GENOVA,Medicina e Chirurgia,MED/06,,"ONCOLOGIA, BIOLOGIA E GENETICA",2003,06 - Scienze mediche
Associato confermato,SERVIDEI Serenella,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/26,,NEUROLOGIA,2003,06 - Scienze mediche
Associato non confermato,SERVILLO Giuseppe,M,Napoli Federico II,Medicina e Chirurgia,MED/41,,"SCIENZE CHIRURGICHE, ANESTESIOLOGICHE-RIANIMATORIE E DELL'EMERGENZA ""GIUSEPPE ZANNINI""",2003,06 - Scienze mediche
Associato non confermato,SERVODIO IAMMARRONE Clemente,M,Napoli Federico II,Medicina e Chirurgia,MED/34,,"SCIENZE CHIRURGICHE, ORTOPEDICHE, TRAUMATOLOGICHE ED EMERGENZE",2003,06 - Scienze mediche
Ordinario,SESENNA Enrico,M,PARMA,Medicina e Chirurgia,MED/29,,SCIENZE OTORINO-ODONTO-OFTALMOLOGICHE E CERVICO-FACCIALI,2003,06 - Scienze mediche
Straordinario,SESSA Fausto,M,INSUBRIA,Medicina e Chirurgia,MED/08,,SCIENZE CHIRURGICHE E MORFOLOGICHE,2003,06 - Scienze mediche
Straordinario,SESSA Giuseppe,M,CATANIA,Medicina e Chirurgia,MED/33,,CHIRURGIA,2003,06 - Scienze mediche
Associato non confermato,SESSA Rosa,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/07,,SANITA' PUBBLICA E MALATTIE INFETTIVE,2003,06 - Scienze mediche
Ordinario,SESSAREGO Mario,M,GENOVA,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2003,06 - Scienze mediche
Ricercatore,SESTI Francesco,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/40,,SCIENZE CHIRURGICHE,2003,06 - Scienze mediche
Ordinario,SESTI Giorgio,M,CATANZARO,Medicina e Chirurgia,MED/09,,Non disponibile,2003,06 - Scienze mediche
Associato non confermato,SESTINI Piersante,M,SIENA,Medicina e Chirurgia,MED/10,,MEDICINA CLINICA E SCIENZE IMMUNOLOGICHE,2003,06 - Scienze mediche
Ordinario,SETACCI Carlo,M,SIENA,Medicina e Chirurgia,MED/22,,CHIRURGIA,2003,06 - Scienze mediche
Ricercatore,SETTE Giuliano,M,"ROMA ""La Sapienza""",Medicina e Chirurgia II,MED/26,,"NEUROSCIENZE, SALUTE MENTALE E ORGANI DI SENSO",2003,06 - Scienze mediche
Ordinario,SETTEMBRINI Piergiorgio,M,MILANO,Medicina e Chirurgia,MED/22,,SCIENZE CLINICHE,2003,06 - Scienze mediche
Associato confermato,SETTIMI Alessandro,M,Napoli Federico II,Medicina e Chirurgia,MED/20,,PEDIATRIA,2003,06 - Scienze mediche
Associato non confermato,SETTINERI Salvatore,M,MESSINA,Medicina e Chirurgia,MED/25,,"NEUROSCIENZE, SCIENZE PSICHIATRICHE E ANESTESIOLOGICHE",2003,06 - Scienze mediche
Ricercatore non confermato,SEVERGNINI Paolo,M,INSUBRIA,Medicina e Chirurgia,MED/41,,SCIENZA E ALTA TECNOLOGIA,2003,06 - Scienze mediche
Ricercatore,SEVERI Carola,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/12,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2003,06 - Scienze mediche
Ricercatore,SFASCIOTTI Gian Luca,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/28,,SCIENZE ODONTOSTOMATOLOGICHE E MAXILLO-FACCIALI,2003,06 - Scienze mediche
Associato non confermato,SFERLAZZAS Concettina,F,MESSINA,Medicina e Chirurgia,MED/38,,SCIENZE PEDIATRICHE MEDICHE E CHIRURGICHE,2003,06 - Scienze mediche
Ordinario,SFONDRINI Giuseppe,M,PAVIA,Medicina e Chirurgia,MED/28,,DISCIPLINE ODONTOSTOMATOLOGICHE 'S. PALAZZI',2003,06 - Scienze mediche
Ricercatore,SGADARI Antonio,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA E GERIATRIA,2003,06 - Scienze mediche
Ricercatore,SGAMBATO Alessandro,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/04,,PATOLOGIA GENERALE,2003,06 - Scienze mediche
Associato non confermato,SGANGA Gabriele,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/18,,CLINICA CHIRURGICA GENERALE,2003,06 - Scienze mediche
Associato confermato,SGANZERLA Erik Pietro,M,MILANO-BICOCCA,Medicina e Chirurgia,MED/27,,NEUROSCIENZE E TECNOLOGIE BIOMEDICHE,2003,06 - Scienze mediche
Ricercatore,SGARAMELLA Enrico,M,SASSARI,Medicina e Chirurgia,MED/27,,"CHIRURGIA, MICROCHIRURGIA E SPECIALITA' MEDICO-CHIRURGICHE",2003,06 - Scienze mediche
Ricercatore,SGOBBA Giuseppe,M,PARMA,Medicina e Chirurgia,MED/18,,Non disponibile,2003,06 - Scienze mediche
Ricercatore,SHEIBAN Imad,M,TORINO,Medicina e Chirurgia,MED/11,,MEDICINA INTERNA,2003,06 - Scienze mediche
Ordinario,SIANESI Mario,M,PARMA,Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2003,06 - Scienze mediche
Ordinario,SIANI Clelia,F,GENOVA,Medicina e Chirurgia,MED/41,,"SCIENZE CHIRURGICHE SPECIALISTICHE, DI ANESTESIOLOGIA E DEI TRAPIANTI D'ORGANO",2003,06 - Scienze mediche
Ricercatore non confermato,SIAS Alessandro,M,CAGLIARI,Medicina e Chirurgia,MED/36,,"CHIRURGICO, MATERNO, INFANTILE E DI SCIENZE DELLE IMMAGINI",2003,06 - Scienze mediche
Ricercatore,SIBILIA Lucio,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/25,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2003,06 - Scienze mediche
Ricercatore,SICA Assunta,F,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/36,,MEDICO CHIRURGICO DI INTERNISTICA CLINICA E SPERIMENTALE,2003,06 - Scienze mediche
Ricercatore,SICA Giuseppe,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2003,06 - Scienze mediche
Ricercatore,SICA Giuseppe Gregorio,M,Napoli Federico II,Medicina e Chirurgia,MED/41,,Non disponibile,2003,06 - Scienze mediche
Associato non confermato,SICA Simona,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/15,,EMATOLOGIA,2003,06 - Scienze mediche
Ordinario,SICA Vincenzo,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/05,,PATOLOGIA GENERALE,2003,06 - Scienze mediche
Ordinario,SICILIANI Giuseppe,M,FERRARA,Medicina e Chirurgia,MED/28,,DISCIPLINE MEDICO-CHIRURGICHE DELLA COMUNICAZIONE E DEL COMPORTAMENTO,2003,06 - Scienze mediche
Ordinario,SICILIANI Orazio,M,VERONA,Medicina e Chirurgia,MED/25,,MEDICINA E SANITA' PUBBLICA,2003,06 - Scienze mediche
Associato non confermato,SICILIANO Gabriele,M,PISA,Medicina e Chirurgia,MED/26,,NEUROSCIENZE,2003,06 - Scienze mediche
Ricercatore,SICLARI Sergio,M,MESSINA,Medicina e Chirurgia,MED/31,,OTORINOLARINGOIATRIA,2003,06 - Scienze mediche
Associato confermato,SICOLO Nicola,M,PADOVA,Medicina e Chirurgia,MED/09,,SCIENZE MEDICHE E CHIRURGICHE,2003,06 - Scienze mediche
Associato confermato,SIDERI Giulio,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/26,,NEUROLOGIA E PSICHIATRIA,2003,06 - Scienze mediche
Associato non confermato,SIDONI Angelo,M,PERUGIA,Medicina e Chirurgia,MED/08,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2003,06 - Scienze mediche
Ricercatore,SIEPI Donatella,F,PERUGIA,Medicina e Chirurgia,MED/09,,MEDICINA CLINICA E SPERIMENTALE,2003,06 - Scienze mediche
Associato confermato,SIGARI Giuseppina,F,GENOVA,Scienze Matematiche Fisiche e Naturali,MED/42,,SCIENZE DELLA SALUTE,2003,06 - Scienze mediche
Ricercatore,SIGNORE Alberto,M,"ROMA ""La Sapienza""",Medicina e Chirurgia II,MED/36,,SCIENZE MEDICO-CHIRURGICHE E DI MEDICINA TRASLAZIONALE,2003,06 - Scienze mediche
Associato confermato,SIGNORE Luciano,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/41,,"FISIOPATOLOGIA CARDIOCIRCOLATORIA, ANESTESIOLOGIA E CHIRURGIA GENERALE",2003,06 - Scienze mediche
Ordinario,SIGNORELLI Carlo,M,PARMA,Medicina e Chirurgia,MED/42,,FACOLTA' DI MEDICINA E CHIRURGIA,2003,06 - Scienze mediche
Ordinario,SIGNORELLI Cosma Damiano,M,CATANZARO,Medicina e Chirurgia,MED/27,,MEDICINA SPERIMENTALE E CLINICA,2003,06 - Scienze mediche
Ricercatore non confermato,SIGNORELLI Francesco,M,CATANZARO,Medicina e Chirurgia,MED/27,,Non disponibile,2003,06 - Scienze mediche
Associato non confermato,SIGNORELLI Salvatore Santo,M,CATANIA,Medicina e Chirurgia,MED/49,,MEDICINA INTERNA E PATOLOGIE SISTEMICHE,2003,06 - Scienze mediche
Ricercatore non confermato,SIGNORIELLO Giuseppe,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/01,,MEDICINA PUBBLICA CLINICA E PREVENTIVA,2003,06 - Scienze mediche
Associato confermato,SIGNORILE Giuseppe,M,BARI,Medicina e Chirurgia,MED/42,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2003,06 - Scienze mediche
Ricercatore,SIGNORINI Cinzia,F,SIENA,Medicina e Chirurgia,MED/04,,"FISIOPATOLOGIA, MEDICINA SPERIMENTALE E SANITA' PUBBLICA",2003,06 - Scienze mediche
Ricercatore,SIGNORINO Mario,M,Politecnica delle MARCHE,Medicina e Chirurgia,MED/26,,MALATTIE DEL SISTEMA NERVOSO,2003,06 - Scienze mediche
Associato non confermato,SILANI Vincenzo,M,MILANO,Medicina e Chirurgia,MED/26,,SCIENZE NEUROLOGICHE,2003,06 - Scienze mediche
Ricercatore,SILECCHIA Gianfranco,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/18,,SCIENZE E BIOTECNOLOGIE MEDICO-CHIRURGICHE,2003,06 - Scienze mediche
Ricercatore,SILI SCAVALLI Antonio,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/16,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2003,06 - Scienze mediche
Associato non confermato,SILINGARDI Enrico,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/43,,"ATTIVITA' INTEGRATA DI LABORATORI, ANATOMIA PATOLOGICA E MEDICINA LEGALE",2003,06 - Scienze mediche
Associato non confermato,SILINI Enrico Maria,M,PAVIA,Medicina e Chirurgia,MED/08,,PATOLOGIA E MEDICINA DI LABORATORIO,2003,06 - Scienze mediche
Ricercatore,SILIQUINI Roberta,F,TORINO,Medicina e Chirurgia,MED/42,,SANITA' PUBBLICA E DI MICROBIOLOGIA,2003,06 - Scienze mediche
Ordinario,SILLA Mario,M,TRIESTE,Medicina e Chirurgia,MED/28,,SCIENZE CHIRURGICHE SPECIALISTICHE,2003,06 - Scienze mediche
Ricercatore,SILVERI Maria Caterina,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/26,,PSICOLOGIA,2003,06 - Scienze mediche
Ricercatore,SILVESTRE Vincenzo,M,VERONA,Medicina e Chirurgia,MED/40,,Non disponibile,2003,06 - Scienze mediche
Ordinario,SILVESTRI Furio,M,TRIESTE,Medicina e Chirurgia,MED/08,,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, TECNOLOGICHE E TRASLAZIONALI",2003,06 - Scienze mediche
Ricercatore,SILVESTRI Gabriella,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/26,,NEUROSCIENZE,2003,06 - Scienze mediche
Ricercatore,SILVESTRI Ida,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/04,,MEDICINA MOLECOLARE,2003,06 - Scienze mediche
Associato confermato,SILVESTRI Rosalia,F,MESSINA,Medicina e Chirurgia,MED/26,,"NEUROSCIENZE, SCIENZE PSICHIATRICHE E ANESTESIOLOGICHE",2003,06 - Scienze mediche
Ricercatore,SILVESTRINI Giuliana,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/08,,"SCIENZE RADIOLOGICHE, ONCOLOGICHE E ANATOMO-PATOLOGICHE",2003,06 - Scienze mediche
Associato confermato,SILVESTRINI Mauro,M,Politecnica delle MARCHE,Medicina e Chirurgia,MED/26,,MEDICINA SPERIMENTALE E CLINICA,2003,06 - Scienze mediche
Ricercatore,SILVESTRINI BIAVATI Armando,M,GENOVA,Medicina e Chirurgia,MED/28,,SCIENZE CHIRURGICHE E DIAGNOSTICHE INTEGRATE (DISC),2003,06 - Scienze mediche
Ordinario,SILVESTRIS Francesco,M,BARI,Medicina e Chirurgia,MED/09,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2003,06 - Scienze mediche
Associato confermato,SILVESTRO Corrado,M,GENOVA,Medicina e Chirurgia,MED/27,,Non disponibile,2003,06 - Scienze mediche
Associato non confermato,SILVESTRO Leandra,F,TORINO,Medicina e Chirurgia,MED/38,,SCIENZE PEDIATRICHE E DELL'ADOLESCENZA,2003,06 - Scienze mediche
Ricercatore,SILVESTRO Salvatore,M,Napoli Federico II,Medicina e Chirurgia,MED/41,,Non disponibile,2003,06 - Scienze mediche
Ricercatore,SILVESTRONI Leopoldo,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/13,,MEDICINA SPERIMENTALE,2003,06 - Scienze mediche
Ricercatore,SILVI Maria Beatrice,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/41,,SCIENZE CHIRURGICHE,2003,06 - Scienze mediche
Ricercatore non confermato,SIMBULA Gabriella,F,CAGLIARI,Farmacia,MED/04,,TOSSICOLOGIA,2003,06 - Scienze mediche
Ricercatore,SIMEONE Michele,M,Napoli Federico II,Medicina e Chirurgia,MED/28,,SCIENZE ODONTOSTOMATOLOGICHE E MAXILLO-FACCIALI,2003,06 - Scienze mediche
Ordinario,SIMI Mario,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/18,,CHIRURGIA GENERALE E SPECIALISTICA,2003,06 - Scienze mediche
Associato confermato,SIMILE Maria Maddalena,F,SASSARI,Scienze Matematiche Fisiche e Naturali,MED/04,,"MEDICINA CLINICA, SPERIMENTALE E ONCOLOGICA",2003,06 - Scienze mediche
Associato non confermato,SIMIOLI Paola,F,FERRARA,Medicina e Chirurgia,MED/42,,MEDICINA CLINICA E SPERIMENTALE,2003,06 - Scienze mediche
Associato confermato,SIMION Massimo,M,MILANO,Medicina e Chirurgia,MED/28,,"SCIENZE CHIRURGICHE, RICOSTRUTTIVE E DIAGNOSTICHE",2003,06 - Scienze mediche
Ricercatore,SIMIONI Paolo,M,PADOVA,Medicina e Chirurgia,MED/09,,"SCIENZE CARDIOLOGICHE, TORACICHE E VASCOLARI",2003,06 - Scienze mediche
Associato confermato,SIMONATI Alessandro,M,VERONA,Medicina e Chirurgia,MED/26,,"SCIENZE NEUROLOGICHE, NEUROPSICOLOGICHE, MORFOLOGICHE E MOTORIE",2003,06 - Scienze mediche
Ricercatore,SIMONATO Lorenzo,M,PADOVA,Medicina e Chirurgia,MED/42,,MEDICINA AMBIENTALE E SANITA' PUBBLICA,2003,06 - Scienze mediche
Ricercatore,SIMONAZZI Stefano,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/44,,"Scienze anatomiche, istologiche, medico-legali e dell'apparato locomotore",2003,06 - Scienze mediche
Straordinario,SIMONCELLI Costantino,M,PERUGIA,Medicina e Chirurgia,MED/31,,SPECIALITA' MEDICO-CHIRURGICHE,2003,06 - Scienze mediche
Ordinario,SIMONE Carmelo,M,BARI,Medicina e Chirurgia,MED/33,,METODOLOGIA CLINICA E TECNOLOGIE MEDICO-CHIRURGICHE,2003,06 - Scienze mediche
Associato confermato,SIMONE Fiorella Angela A.,F,BARI,Medicina e Chirurgia,MED/26,,SCIENZE NEUROLOGICHE E PSICHIATRICHE,2003,06 - Scienze mediche
Associato non confermato,SIMONE Isabella Laura,F,BARI,Medicina e Chirurgia,MED/26,,NEUROSCIENZE ED ORGANI D SENSO,2003,06 - Scienze mediche
Ricercatore,SIMONE Paolo Giovandomenico,M,TORINO,Medicina e Chirurgia,MED/18,,DISCIPLINE MEDICO CHIRURGICHE,2003,06 - Scienze mediche
Ricercatore,SIMONELLI Francesca,F,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/30,,OFTALMOLOGIA,2003,06 - Scienze mediche
Ricercatore,SIMONETTI Giovanna,F,"ROMA ""La Sapienza""",Farmacia,MED/07,,SANITA' PUBBLICA E MALATTIE INFETTIVE,2003,06 - Scienze mediche
Ordinario,SIMONETTI Giovanni,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/36,,BIOPATOLOGIA E DIAGNOSTICA PER IMMAGINI,2003,06 - Scienze mediche
Ricercatore,SIMONETTI Ignazio,M,FIRENZE,Medicina e Chirurgia,MED/09,,AREA CRITICA MEDICO-CHIRURGICA,2003,06 - Scienze mediche
Ordinario,SIMONETTI Nicola,M,"ROMA ""La Sapienza""",Farmacia,MED/07,,MEDICINA SPERIMENTALE E PATOLOGIA,2003,06 - Scienze mediche
Ricercatore,SIMONETTI VALLETTA Oriana,F,Politecnica delle MARCHE,Medicina e Chirurgia,MED/35,,SCIENZE CLINICHE E MOLECOLARI (DISCLIMO),2003,06 - Scienze mediche
Ricercatore,SIMONI Gianantonio,M,GENOVA,Medicina e Chirurgia,MED/22,,SCIENZE CHIRURGICHE E DIAGNOSTICHE INTEGRATE (DISC),2003,06 - Scienze mediche
Associato confermato,SIMONI Giuseppe,M,MILANO,Medicina e Chirurgia,MED/03,,"MEDICINA, CHIRURGIA, ODONTOIATRIA",2003,06 - Scienze mediche
Ricercatore non confermato,SIMONINI Gabriele,M,FIRENZE,Medicina e Chirurgia,MED/38,,SCIENZE PER LA SALUTE DELLA DONNA E DEL BAMBINO,2003,06 - Scienze mediche
Ricercatore,SINAGRA Domenico,M,PALERMO,Medicina e Chirurgia,MED/13,,BIOMEDICO DI MEDICINA INTERNA E SPECIALISTICA,2003,06 - Scienze mediche
Ordinario,SINARDI Angelo Ugo,M,MESSINA,Medicina e Chirurgia,MED/41,,"NEUROSCIENZE, SCIENZE PSICHIATRICHE E ANESTESIOLOGICHE",2003,06 - Scienze mediche
Associato confermato,SINATRA Riccardo,M,"ROMA ""La Sapienza""",Medicina e Chirurgia II,MED/23,,MEDICINA CLINICA E MOLECOLARE,2003,06 - Scienze mediche
Ordinario,SINDONI Livio,M,MESSINA,Medicina e Chirurgia,MED/42,,"IGIENE, MEDICINA PREVENTIVA E SANITA' PUBBLICA",2003,06 - Scienze mediche
Associato confermato,SINIBALDI Laura,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/07,,SCIENZE DI SANITA' PUBBLICA,2003,06 - Scienze mediche
Associato confermato,SINIBALDI Paola,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/07,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2003,06 - Scienze mediche
Ricercatore,SINIBALDI SALIMEI Paola,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/04,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2003,06 - Scienze mediche
Associato non confermato,SINICCO Alessandro,M,TORINO,Medicina e Chirurgia,MED/17,,DISCIPLINE MEDICO CHIRURGICHE,2003,06 - Scienze mediche
Associato confermato,SINIGAGLIA Eberta,F,BARI,Medicina e Chirurgia,MED/04,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2003,06 - Scienze mediche
Ricercatore,SINISCALCHI Nicola,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/09,,"GERONTOLOGIA, GERIATRIA E MALATTIE DEL METABOLISMO",2003,06 - Scienze mediche
Associato confermato,SINISI Antonio Agostino,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/13,,SCIENZE CARDIO-TORACICHE E RESPIRATORIE,2003,06 - Scienze mediche
Assistente r.e.,SIPPELLI Giuseppe,M,MESSINA,Medicina e Chirurgia,MED/08,,PATOLOGIA UMANA,2003,06 - Scienze mediche
Ricercatore non confermato,SIQUINI Walter,M,Politecnica delle MARCHE,Medicina e Chirurgia,MED/18,,SCIENZE MEDICHE E CHIRURGICHE,2003,06 - Scienze mediche
Straordinario,SIRACUSA Andrea Alfredo Maria,M,PERUGIA,Medicina e Chirurgia,MED/44,,MEDICINA CLINICA E SPERIMENTALE,2003,06 - Scienze mediche
Associato non confermato,SIRACUSA Fortunato,M,PALERMO,Medicina e Chirurgia,MED/20,,UNIVERSITARIO MATERNO-INFANTILE E DI ANDROLOGIA E UROLOGIA,2003,06 - Scienze mediche
Straordinario,SIRACUSANO Alberto,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/25,,NEUROSCIENZE,2003,06 - Scienze mediche
Associato confermato,SIRACUSANO Luca,M,MESSINA,Medicina e Chirurgia,MED/41,,"NEUROSCIENZE, SCIENZE PSICHIATRICHE E ANESTESIOLOGICHE",2003,06 - Scienze mediche
Associato confermato,SIRAGO' Paolo,M,CATANIA,Medicina e Chirurgia,MED/19,,SPECIALITA' MEDICO-CHIRURGICHE,2003,06 - Scienze mediche
Associato non confermato,SIRECI Guido,M,PALERMO,Medicina e Chirurgia,MED/04,,BIOPATOLOGIA E BIOTECNOLOGIE MEDICHE E FORENSI (DIBIMEF),2003,06 - Scienze mediche
Ricercatore,SIRIANNI Maria Caterina,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/09,,MEDICINA CLINICA,2003,06 - Scienze mediche
Associato confermato,SIRIGNANO Ascanio,M,CAMERINO,Giurisprudenza,MED/43,,SCUOLA DI GIURISPRUDENZA,2003,06 - Scienze mediche
Associato non confermato,SIRONI Sandro,M,MILANO-BICOCCA,Medicina e Chirurgia,MED/36,,SCIENZE CHIRURGICHE,2003,06 - Scienze mediche
Ricercatore,SISCI Diego,M,della CALABRIA,Farmacia,MED/04,,FARMACOBIOLOGICO,2003,06 - Scienze mediche
Ordinario,SISMONDI Piero,M,TORINO,Medicina e Chirurgia,MED/40,,DISCIPLINE GINECOLOGICHE E OSTETRICHE,2003,06 - Scienze mediche
Ricercatore,SISTO Francesca,F,MILANO,Medicina e Chirurgia,MED/07,,SANITA' PUBBLICA-MICROBIOLOGIA-VIROLOGIA,2003,06 - Scienze mediche
Assistente r.e.,SITAR Gianmaria,M,PAVIA,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA E TERAPIA MEDICA,2003,06 - Scienze mediche
Ricercatore,SITULIN Roberta,F,TRIESTE,Medicina e Chirurgia,MED/49,,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, CHIRURGICHE E DELLA SALUTE",2003,06 - Scienze mediche
Associato non confermato,SIVELLI Roberto,M,PARMA,Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2003,06 - Scienze mediche
Ricercatore,SIVERO Luigi,M,Napoli Federico II,Medicina e Chirurgia,MED/18,,"CHIRURGIA GENERALE, GERIATRICA, ONCOLOGICA E TECNOLOGIE AVANZATE",2003,06 - Scienze mediche
